"-ftls-default","flag_tls_default","x_flag_tls_default"
"-fdetailed-statistics","flag_detailed_statistics","x_flag_detailed_statistics"
"-fstack-reuse","flag_stack_reuse","x_flag_stack_reuse"
"-fstack-protect","flag_stack_protect","x_flag_stack_protect"
"-fsimd-cost-model","flag_simd_cost_model","x_flag_simd_cost_model"
"-fself-test","flag_self_test","x_flag_self_test"
"-fschedule-insns-after-reload","flag_schedule_insns_after_reload","x_flag_schedule_insns_after_reload"
"-fschedule-speculative-load-dangerous","flag_schedule_speculative_load_dangerous","x_flag_schedule_speculative_load_dangerous"
"-fschedule-speculative-load","flag_schedule_speculative_load","x_flag_schedule_speculative_load"
"-fschedule-speculative","flag_schedule_speculative","x_flag_schedule_speculative"
"-fschedule-interblock","flag_schedule_interblock","x_flag_schedule_interblock"
"-fresched-modulo-sched","flag_resched_modulo_sched","x_flag_resched_modulo_sched"
"-freorder-blocks-algorithm","flag_reorder_blocks_algorithm","x_flag_reorder_blocks_algorithm"
"-frecord-marker","flag_record_marker","x_flag_record_marker"
"-freal8-kind","flag_real8_kind","x_flag_real8_kind"
"-freal4-kind","flag_real4_kind","x_flag_real4_kind"
"-fprofile-update","flag_profile_update","x_flag_profile_update"
"-fpre-include","flag_pre_include","x_flag_pre_include"
"-fpermitted-flt-eval-methods","flag_permitted_flt_eval_methods","x_flag_permitted_flt_eval_methods"
"-fno-peephole","flag_no_peephole","x_flag_no_peephole"
"-fopenacc-dims","flag_openacc_dims","x_flag_openacc_dims"
"-foffload-abi","flag_offload_abi","x_flag_offload_abi"
"-fobjc1-only","flag_objc1_only","x_flag_objc1_only"
"-fobjc-abi","flag_objc_abi","x_flag_objc_abi"
"-fno-nonansi-builtin","flag_no_nonansi_builtin","x_flag_no_nonansi_builtin"
"-fnew-ttp","flag_new_ttp","x_flag_new_ttp"
"-fmax-subrecord-length","flag_max_subrecord_length","x_flag_max_subrecord_length"
"-fmax-stack-var-size","flag_max_stack_var_size","x_flag_max_stack_var_size"
"-fmax-errors","flag_max_errors","x_flag_max_errors"
"-fmax-array-constructor","flag_max_array_constructor","x_flag_max_array_constructor"
"-ferrno-math","flag_errno_math","x_flag_errno_math"
"-flto-partition","flag_lto_partition","x_flag_lto_partition"
"-flto-odr-type-mering","flag_lto_odr_type_mering","x_flag_lto_odr_type_mering"
"-flto-compression-level","flag_lto_compression_level","x_flag_lto_compression_level"
"-funroll-jam","flag_unroll_jam","x_flag_unroll_jam"
"-flto-linker-output","flag_lto_linker_output","x_flag_lto_linker_output"
"-fira-verbose","flag_ira_verbose","x_flag_ira_verbose"
"-fira-region","flag_ira_region","x_flag_ira_region"
"-fira-algorithm","flag_ira_algorithm","x_flag_ira_algorithm"
"-finteger4-kind","flag_integer4_kind","x_flag_integer4_kind"
"-finstrument-function-entry-exit","flag_instrument_function_entry_exit","x_flag_instrument_function_entry_exit"
"-finline-matmul-limit","flag_inline_matmul_limit","x_flag_inline_matmul_limit"
"-fno-inline","flag_no_inline","x_flag_no_inline"
"-finit-real","flag_init_real","x_flag_init_real"
"-fno-ident","flag_no_ident","x_flag_no_ident"
"-fguess-branch-prob","flag_guess_branch_prob","x_flag_guess_branch_prob"
"-ftm","flag_tm","x_flag_tm"
"-fno-gnu-keywords","flag_no_gnu_keywords","x_flag_no_gnu_keywords"
"-fno-function-cse","flag_no_function_cse","x_flag_no_function_cse"
"-ffree-line-length","flag_free_line_length","x_flag_free_line_length"
"-ffp-contract-mode","flag_fp_contract_mode","x_flag_fp_contract_mode"
"-ffixed-line-length","flag_fixed_line_length","x_flag_fixed_line_length"
"-fexcess-precision-cmdline","flag_excess_precision_cmdline","x_flag_excess_precision_cmdline"
"-fdebug-only-used-symbols","flag_debug_only_used_symbols","x_flag_debug_only_used_symbols"
"-fdump-locations","flag_dump_locations","x_flag_dump_locations"
"-fdump-go-spec","flag_dump_go_spec","x_flag_dump_go_spec"
"-fdiagnostics-show-color","flag_diagnostics_show_color","x_flag_diagnostics_show_color"
"-fltrans-devirtualize","flag_ltrans_devirtualize","x_flag_ltrans_devirtualize"
"-fdefault-integer","flag_default_integer","x_flag_default_integer"
"-fdefault-double","flag_default_double","x_flag_default_double"
"-fconvert","flag_convert","x_flag_convert"
"-fcompare-elim-after-reload","flag_compare_elim_after_reload","x_flag_compare_elim_after_reload"
"-fcompare-debug-opt","flag_compare_debug_opt","x_flag_compare_debug_opt"
"-fno-common","flag_no_common","x_flag_no_common"
"-fcoarray","flag_coarray","x_flag_coarray"
"-fchar8-t","flag_char8_t","x_flag_char8_t"
"-fno-builtin","flag_no_builtin","x_flag_no_builtin"
"-fbranch-on-count-reg","flag_branch_on_count_reg","x_flag_branch_on_count_reg"
"-fblas-matmul-limit","flag_blas_matmul_limit","x_flag_blas_matmul_limit"
"-fno-asm","flag_no_asm","x_flag_no_asm"
"-fabi-compat-version","flag_abi_compat_version","x_flag_abi_compat_version"
"-fwarn-frontend-loop-interchange","flag_warn_frontend_loop_interchange","x_flag_warn_frontend_loop_interchange"
"-ffatal-errors","flag_fatal_errors","x_flag_fatal_errors"
"-fpreprocess-only","flag_preprocess_only","x_flag_preprocess_only"
"-finstrument-functions-exclude-functions","flag_instrument_functions_exclude_functions","x_flag_instrument_functions_exclude_functions"
"-finstrument-functions-exclude-files","flag_instrument_functions_exclude_files","x_flag_instrument_functions_exclude_files"
"-fsanitize-coverage","flag_sanitize_coverage","x_flag_sanitize_coverage"
"-fshlib","flag_shlib","x_flag_shlib"
"-fprint-asm-name","flag_print_asm_name","x_flag_print_asm_name"
"-fgenerate-offload","flag_generate_offload","x_flag_generate_offload"
"-fgenerate-lto","flag_generate_lto","x_flag_generate_lto"
"-fgen-aux-info","flag_gen_aux_info","x_flag_gen_aux_info"
"-fdump-rtl-in-asm","flag_dump_rtl_in_asm","x_flag_dump_rtl_in_asm"
"-fdebug-asm","flag_debug_asm","x_flag_debug_asm"
"-fcomplex-method","flag_complex_method","x_flag_complex_method"
"-fincremental-link","flag_incremental_link","x_flag_incremental_link"
"-fwarn-unused-result","flag_warn_unused_result","x_flag_warn_unused_result"
"-fstack-usage-info","flag_stack_usage_info","x_flag_stack_usage_info"
"-fopts-finished","flag_opts_finished","x_flag_opts_finished"
"-fdump-all-passed","flag_dump_all_passed","x_flag_dump_all_passed"
"-fdisable-hsa","flag_disable_hsa","x_flag_disable_hsa"
"-fexcess-precision","flag_excess_precision","ag_state->x_flag_excess_precision)"
